l_x,l_y,l_h,l_vx,l_vy,l_ax,l_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance,l_dp,Dv,s_dp
-8.36401630292683,14.5305058555703,-0.00337951824083988,0.125017279342523,-0.000944051083077735,,,49.1280132806591,20.6862784330516,3.1381200267535,-3.24113666141797,0.0109705393763532,,,-57.492029583585925,-6.155772577481301,57.82064511630418,-4.004016302926829,-3.116119382075447,15.668013280659096
-8.35689021017639,14.5306060379996,-0.00334617118330735,0.167672603099448,-0.00118020629108813,0.04265532375692502,-0.00023615520801039498,48.8070526502757,20.6835926263091,3.1381227395561,-3.35335934985897,0.0113348381166711,-0.11222268844099981,0.00036429874031789974,-57.16394286045209,-6.152986588309499,57.49413541665748,-3.9968902101763897,-3.185686746759522,15.3470526502757
-8.34519285464529,14.5307979630752,-0.00332901599616361,0.221713111060505,-0.00144199829997127,0.054040507961057,-0.00026179200888313994,48.474550698721,20.6797779632342,3.1381265796546,-3.47205822210156,0.011717179317373,-0.1186988722425899,0.00038234120070190086,-56.819743553366294,-6.148980000159002,57.15149352827681,-3.98519285464529,-3.250345111041055,15.014550698721003
-8.32767546354068,14.5310628654509,-0.00332082974026884,0.287644821924041,-0.00170269110580133,0.065931710863536,-0.0002606928058300601,48.1298242609889,20.6751635067806,3.13813194797176,-3.59738666297527,0.0121215323828304,-0.1253284408737101,0.0004043530654573996,-56.457499724529576,-6.144100641329699,56.79083771028603,-3.9676754635406803,-3.309741841051229,14.669824260988896
-8.30114629221893,14.5314683766285,-0.00336868160995686,0.36502695136911,-0.00192400840920355,0.077382129445069,-0.00022131730340221997,47.7713355856677,20.6692369073425,3.138137131329,-3.72902198157877,0.012551398795595,-0.1316353186035002,0.0004298664127645995,-56.07248187788663,-6.137768530714002,56.407405776923895,-3.941146292218929,-3.36399503020966,14.311335585667699
-8.26433186569183,14.5320643517338,-0.00346537729086584,0.453021844062105,-0.00204642533117954,0.08799489269299499,-0.0001224169219759901,47.3990398848154,20.6623853754399,3.1381406547139,-3.86648047570133,0.0130082671800761,-0.13745849412255984,0.00045686838448110063,-55.66337175050723,-6.1303210237061005,55.99992670074542,-3.9043318656918293,-3.413458631639225,13.9390398848154
-8.21874254676546,14.5328786033516,-0.00354566410382199,0.551264925415545,-0.00201244527811909,0.09824308135343995,3.398005306044999e-05,47.0125781115452,20.6557966008042,3.13814271976322,-4.00924748818041,0.0134896668519748,-0.14276701247908008,0.0004813996718987003,-55.231320658310665,-6.122917997452602,55.569676141441235,-3.85874254676546,-3.4579825627648653,13.552578111545202
-8.1643151194499,14.5340076033659,-0.0036124635965755,0.659880074255544,-0.00181750895966194,0.10861514883999901,0.00019493631845715013,46.6111932803919,20.6496908637605,3.13814397023281,-4.15687466286936,0.0139911193360477,-0.14762717468894948,0.0005014524840728993,-54.775508399841804,-6.115683260394601,55.115858899255215,-3.8043151194499005,-3.4969945886138154,13.151193280391901
-8.09985866537135,14.5354456012632,-0.00367785938556931,0.779218165659173,-0.00148727764297799,0.11933809140362905,0.00033023131668394995,46.1962400794939,20.643996852397,3.13814578135559,-4.30933029690321,0.0145094382523886,-0.1524556340338501,0.000518318916340901,-54.29609874486525,-6.1085512511337985,54.63863776943827,-3.73985866537135,-3.530112131244037,12.736240079493896
-8.02449306253104,14.5373166649337,-0.00372025862796153,0.9095985191711,-0.00105368256215868,0.130380353511927,0.00043359508081930996,45.7651199993738,20.6380078136297,3.13814757715007,-4.46652131280643,0.0150422811469606,-0.15719101590322015,0.0005328428945719985,-53.789613061904845,-6.100691148695999,54.13447058798324,-3.6644930625310392,-3.55692279363533,12.305119999373801
