l_x,l_y,l_h,l_vx,l_vy,l_ax,l_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance,l_dp,Dv,s_dp
11.6271330580177,37.7947485722814,-1.55683369277894,0.0901882102856344,-3.19032517009988,,,16.0285602784044,-2.78737973909219,1.58473895848294,-0.0426216849934827,3.06821517009541,,,-4.401427220386699,40.58212831137359,40.820113912838984,15.987133058017701,0.0475665252921517,-17.431439721595602
11.655838223712,37.4817134376801,-1.55840069308632,0.102343933789141,-3.30161405903014,0.012155723503506605,-0.11128888893026012,16.0284263929178,-2.48522956769425,1.58473794540047,-0.0445347056157577,3.20610034667347,-0.0019130206222750037,0.13788517657806,-4.372588169205802,39.96694300537435,40.20542327214476,16.015838223712,0.0578092281733833,-17.4315736070822
11.6792691195611,37.1553747080027,-1.55828049026151,0.119674962092121,-3.41396868808586,0.01733102830298,-0.1123546290557198,16.0285472730408,-2.16968645378957,1.58473856099966,-0.0465200739048669,3.34809197388336,-0.001985368289109196,0.14199162720988978,-4.3492781534797,39.32506116179226,39.56484115771271,16.0392691195611,0.0731548881872541,-17.4314527269592
11.7039780636153,36.8147241040788,-1.55788399841419,0.14858310968926,-3.52800459926449,0.028908147597139,-0.11403591117863021,16.0281655212737,-1.83819673960127,1.58474055822697,-0.0485808890963243,3.49460948153446,-0.002060815191457399,0.14651750765110005,-4.3241874576583985,38.65292084368007,38.89404693416163,16.063978063615302,0.1000022205929357,-17.4318344787263
11.7295346026776,36.4587417737472,-1.555936847146,0.196227152392596,-3.64312577384364,0.047644042703336,-0.11512117457914961,16.0266677533881,-1.49009803869642,1.5847434618155,-0.0507054443661899,3.64514168023038,-0.0021245552698656023,0.15053219869592027,-4.297133150710501,37.94883981244362,38.19135761432737,16.0895346026776,0.1455217080264061,-17.4333322466119
11.758031441423,36.0896587788544,-1.54984067442193,0.266870024211963,-3.75855210565754,0.07064287181936699,-0.11542633181390016,16.0235573009722,-1.12510842633775,1.58474550356415,-0.0528729640822381,3.79858432363856,-0.0021675197160481996,0.1534426434081797,-4.2655258595492,37.214767205192146,37.45842507360831,16.118031441423,0.2139970601297249,-17.4364426990278
11.7907450544504,35.7121100110314,-1.53422252651376,0.358756818055625,-3.87634927499939,0.091886793843662,-0.11779716934185025,16.0200974552917,-0.743435361380827,1.58474730856297,-0.0550624662826377,3.9536320855445,-0.0021895022003996026,0.15504776190594027,-4.2293524008413,36.455545372412224,36.70005735868145,16.1507450544504,0.30369435177298726,-17.4399025447083
11.835882376584,35.3032897352851,-1.50983604001897,0.465068952312087,-4.00283146579099,0.10631213425646202,-0.12648219079160006,16.0164736881979,-0.346230122740883,1.58474908469194,-0.0572565458241317,4.10911633779914,-0.002194079541493997,0.1554842522546398,-4.180591311613902,35.64951985802598,35.893810188144286,16.195882376584,0.4078124064879553,-17.4435263118021
11.9007008595658,34.8834351259505,-1.48480073483981,0.576603210400854,-4.12590076554312,0.11153425808876705,-0.12306929975212988,16.0120422324695,0.0661336868161612,1.58474959735413,-0.0594376948651565,4.2638180957807,-0.002181149041024802,0.15470175798156038,-4.1113413729037,34.81730143913434,35.05920146535137,16.2607008595658,0.5171655155356976,-17.4479577675305
11.9767681215665,34.459001329138,-1.45756888890893,0.685750552793324,-4.23412192335991,0.10914734239246993,-0.1082211578167902,16.0075516582994,0.494956163995087,1.58474970869075,-0.0615824100929483,4.41591684609721,-0.0021447152277917977,0.15209875031650988,-4.030783536732898,33.96404516514291,34.202391435393295,16.3367681215665,0.6241681427003757,-17.452448341700602
