l_x,l_y,l_h,l_vx,l_vy,l_ax,l_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance
-9.44196450014732,14.7913415620075,0.0139472011214823,3.50156164989656,0.0487170342019067,,,31.710354087257,17.7975437909557,-3.12770729016884,-4.13357010505111,-0.0569668778892195,,,-41.15231858740432,-3.006202228948201,41.26197495225545
-9.08646290976008,14.7929687350953,0.0139449945411604,3.49692877392472,0.0486458797367947,-0.004632875971839923,-7.115446511200135e-05,31.2928701560314,17.8044316560207,-3.12770915676081,-4.1526123779316,-0.0572306574085068,-0.01904227288049043,-0.00026377951928729937,-40.379333065791485,-3.0114629209254,40.49147376624158
-8.73065452085028,14.794036332041,0.0139443441222337,3.48107707616607,0.0484226878775393,-0.01585169775865003,-0.00022319185925540053,30.8738919244057,17.8114973568572,-3.12771048566039,-4.16617063307968,-0.0574156366291557,-0.013558255148080178,-0.00018497922064889677,-39.60454644525598,-3.0174610248161997,39.71932993103891
-8.37645213268016,14.7957577772418,0.0139438857699349,3.45340851718052,0.0480385466729477,-0.02766855898554965,-0.0003841412045915982,30.4561139968427,17.8182924804821,-3.12771191337133,-4.17579671684699,-0.0575421996441786,-0.009626083767309446,-0.00012656301502290274,-38.83256612952286,-3.0225347032403,38.9500180774805
-8.02738712905618,14.7973214074052,0.0139434052758726,3.41436113352637,0.0474994114878363,-0.03904738365415028,-0.0005391351851114015,30.0417521018986,17.8251262040318,-3.12771384899417,-4.18393244020072,-0.0576426471070067,-0.008135723353730029,-0.0001004474628280988,-38.069139230954775,-3.027804796626601,38.189356680524156
-7.68251376734178,14.798856985543,0.0139428846105446,3.36479453189357,0.0468172475258257,-0.04956660163280002,-0.0006821639620105957,29.625464344151,17.8323983722645,-3.1277146497713,-4.19232918496329,-0.0577398785070635,-0.00839674476257013,-9.723140005679642e-05,-37.30797811149278,-3.033541386721499,37.43110476746013
-7.34444976607001,14.7996066161723,0.0139442931348663,3.30638714206503,0.0460155436925052,-0.05840738982853999,-0.0008017038333205037,29.2085975583777,17.8400865002473,-3.1277156586544,-4.20268530306174,-0.0578569789498716,-0.01035611809844994,-0.00011710044280810461,-36.55304732444771,-3.0404798840749994,36.67928279872412
-7.01389493896381,14.8011189328522,0.0139470972197629,3.24145685052207,0.0451243161745727,-0.06493029154295993,-0.0008912275179324969,28.7915063206251,17.8475516863022,-3.12771849034968,-4.21675630472344,-0.0580175020003124,-0.0140710016617005,-0.00016052305044080006,-35.80540125958891,-3.0464327534500004,35.93476745272556
-6.6919932127534,14.8030355457788,0.0139505767201207,3.17291399588059,0.0441812347522516,-0.06854285464148013,-0.0009430814223211001,28.3745299545862,17.8554178491745,-3.12772442885228,-4.23618869333914,-0.0582459157228017,-0.019432388615699736,-0.00022841372248930125,-35.066523167339604,-3.052382303395701,35.19912051133733
-6.37891223011344,14.8057551080319,0.0139530150691906,3.10396053757457,0.0432282294478839,-0.06895345830601984,-0.0009530053043677045,27.9540294048853,17.8646059241291,-3.12773139515217,-4.26173843927855,-0.0585574066946847,-0.025549745939409618,-0.0003114909718829953,-34.33294163499874,-3.058850816097202,34.468934558923756
