l_x,l_y,l_h,l_vx,l_vy,l_ax,l_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance
-9.26024562742506,14.380729246033,0.0139521868710081,2.93429876444102,0.0408435886990844,,,25.6475020741986,17.6058299865521,-3.12772549229533,-4.14744606709979,-0.0569976561060757,,,-34.90774770162366,-3.225100740519098,35.0564134558387
-8.96179629153168,14.3832456345451,0.0139534999699166,2.97564407860414,0.0414459010063582,0.04134531416312015,0.0006023123072737974,25.2316118312012,17.6151181445939,-3.12773003745648,-4.15592084779575,-0.0570756223298662,-0.008474780695959971,-7.796622379050572e-05,-34.193408122732876,-3.2318725100488006,34.34580263975474
-8.65916477357664,14.385715292046,0.0139552504945885,3.00446416074253,0.0418712505235504,0.028820082138389935,0.0004253495171922042,24.8176035111084,17.6255983999022,-3.12773540189331,-4.1692126141002,-0.0572196706567284,-0.013291766304449837,-0.00014404832686219782,-33.476768284685036,-3.2398831078561994,33.63318089831923
-8.35605656591875,14.3890027339487,0.0139563666578535,3.02201030799042,0.0421365148873926,0.017546147247890165,0.00026526436384219365,24.4035832126699,17.6366239243655,-3.12773984403277,-4.18841288154651,-0.0574446675489696,-0.019200267446310093,-0.00022499689224119573,-32.75963977858865,-3.247621190416801,32.920222384111135
-8.05347759073811,14.3924113556657,0.0139566440951387,3.03008939486354,0.0422675984998741,0.008079086873119756,0.00013108361248150013,23.988019006743,17.6484991386392,-3.12774311320987,-4.21427805766355,-0.0577610099790572,-0.025865176117039645,-0.00031634243008760166,-32.04149659748111,-3.2560877829734984,32.2065150529644
-7.75092267076215,14.3955949838711,0.0139565251728373,3.03045942993018,0.0422910641559923,0.0003700350666400176,2.3465656118201728e-05,23.5667436724357,17.6601505317738,-3.12774781183255,-4.24688715837854,-0.0581698546267783,-0.032609100714990014,-0.0004088446477211044,-31.31766634319785,-3.2645555479027024,31.48735536861122
-7.44865277018706,14.3986633021907,0.0139566872372724,3.02467655397032,0.042230920308836,-0.005782875959859712,-6.0143847156302055e-05,23.1445245477111,17.6734137028673,-3.12775380001076,-4.28714293909548,-0.0586867182380308,-0.04025578071694014,-0.0005168636112524994,-30.59317731789816,-3.2747504006766004,30.767945797389366
-7.14585359397187,14.4017245855763,0.0139581564238468,3.01406379616247,0.0421071048869204,-0.010612757807850315,-0.00012381542191559902,22.7191979120649,17.6870313179702,-3.1277584901642,-4.33598979565094,-0.0593244355045624,-0.048846856555460505,-0.0006377172665315983,-29.86505150603677,-3.2853067323938987,30.04520829989604
-6.84646046259584,14.4052889761893,0.0139613646656756,3.00049399403292,0.041945289278571,-0.013569802129549835,-0.00016181560834939435,22.2883446718363,17.701366998149,-3.12776112804644,-4.39403550337364,-0.0600904353728818,-0.0580457077226999,-0.0007659998683193989,-29.13480513443214,-3.2960780219596977,29.32065825571075
-6.54952644788849,14.4100098298293,0.0139655231379058,2.98561572148866,0.041766037502248,-0.014878272544259996,-0.0001792517763230042,21.8523662385855,17.7158830532465,-3.12776285871825,-4.4618212066118,-0.0609896514158442,-0.06778570323815991,-0.0008992160429623988,-28.40189268647399,-3.3058732234172012,28.593641005358016
-6.2528955701467,14.4158688619251,0.0139692245908794,2.97029750373231,0.0415785015181476,-0.015318217756350005,-0.00018753598410040095,21.4100049097026,17.729827643629,-3.12776596910299,-4.53939861312164,-0.0620191573485011,-0.0775774065098398,-0.001029505932656903,-27.6629004798493,-3.313958781703901,27.86069607466545
-5.95683429969868,14.4224770028283,0.0139716891501326,2.95494909962026,0.0413862751109657,-0.015348404112049963,-0.00019222640718189604,20.9575353681861,17.7439170859019,-3.12777183642609,-4.6256867357822,-0.0631638519279273,-0.08628812266055963,-0.0011446945794261962,-26.91436966788478,-3.3214400830735986,27.11854086865671
-5.66184608964089,14.4290394862868,0.0139735190003815,2.93979751154573,0.0411918975971293,-0.015151588074529876,-0.00019437751383639956,20.4944575800424,17.7588680172309,-3.12778178935719,-4.71887054545339,-0.064403846486924,-0.09318380967119033,-0.0012399945589967043,-26.15630366968329,-3.3298285309440985,26.367403734652694
-5.36892301179474,14.4357802680439,0.0139750217344851,2.9250015664472,0.0409973836640541,-0.014795945098529995,-0.00019451393307520076,20.0201920748744,17.7758246225802,-3.12779079956963,-4.8166602476117,-0.0657149022671283,-0.09778970215830984,-0.0013110557802042955,-25.389115086669143,-3.3400443545362997,25.607871078525847
-5.07689163366428,14.4428001159892,0.0139760316382223,2.91020761933856,0.0407977833252917,-0.014793947108640015,-0.00019960033876240124,19.5344045554267,17.7930502998818,-3.12779848625866,-4.91657922755649,-0.067067040308151,-0.09991897994478993,-0.0013521380410227019,-24.61129618909098,-3.350250183892598,24.838278450847522
-4.78429575805859,14.4501680903375,0.0139759436927166,2.89442929271412,0.040579598031778,-0.01577832662444001,-0.00021818529351370214,19.0390175291647,17.8105276451277,-3.12780466893368,-5.01639142965784,-0.0684315090320019,-0.09981220210134989,-0.0013644687238509035,-23.82331328722329,-3.3603595547901985,24.05914113842511
-4.49209687356852,14.4571350362102,0.0139753853026642,2.87664268304625,0.040329759130388,-0.017786609667870046,-0.0002498389013899996,18.5319749028875,17.8276059642045,-3.12780891702054,-5.11356158827811,-0.0697730401854821,-0.09717015862027001,-0.0013415311534801938,-23.024071776456022,-3.370470927994301,23.269464012818464
-4.20192471651143,14.4637010250051,0.0139750641331867,2.85624734003542,0.0400413001769393,-0.020395343010830125,-0.0002884589534487003,18.0132708219863,17.8451338701204,-3.12780981650364,-5.205642153229,-0.0710575837050101,-0.09208056495089068,-0.001284543519528003,-22.21519553849773,-3.381432845115299,22.47107031050622
-3.91420253565291,14.4702436407217,0.0139751271843122,2.83306961201156,0.0397125765909454,-0.023177728023859867,-0.0003287235859938953,17.4863375532721,17.8615650766287,-3.12781056928883,-5.29113333885335,-0.0722614139243146,-0.08549118562434987,-0.0012038302193044942,-21.400540088925013,-3.3913214359070007,21.66758355653276
-3.63014487173894,14.4768995963119,0.0139753164861946,2.80740055140743,0.0393477847634249,-0.025669060604130323,-0.00036479182752049977,16.9524137442059,17.877093219444,-3.12781178920888,-5.36931909588285,-0.073371995515119,-0.07818575702949992,-0.0011105815908044048,-20.58255861594484,-3.4001936231320986,20.86152045881588
-3.34821962586152,14.4835308389924,0.013975402006824,2.77957526168579,0.0389517177215494,-0.02782528972164,-0.000396067041875503,16.4112130543883,17.8924588871447,-3.12781245656545,-5.43982646682893,-0.0743844269948465,-0.07050737094608017,-0.001012431479727502,-19.75943268024982,-3.4089280481522994,20.051333379174665
-3.07157313958903,14.490460396491,0.013974342069523,2.7504086448691,0.0385360889867871,-0.02916661681668975,-0.00041562873476230083,15.863828094897,17.9071790511116,-3.12781448832627,-5.50258891473002,-0.0753003515434638,-0.06276244790108976,-0.0009159245486173029,-18.93540123448603,-3.4167186546206008,19.24118983524167
-2.79672537302404,14.4966391219349,0.0139723808657508,2.7201387950072,0.0381065483873568,-0.030269849861900067,-0.00042954059943029615,15.310101782617,17.9220127790746,-3.12781465565318,-5.55761257145269,-0.0761241988042873,-0.05502365672267029,-0.0008238472608234904,-18.10682715564104,-3.4253736571396995,18.427978031658448
-2.52425605243484,14.5022416252069,0.0139703274262073,2.68880314271548,0.0376665872826261,-0.031335652291720084,-0.0004399611047307059,14.7510989465098,17.9369320851065,-3.12780874799967,-5.60515909578347,-0.076861160968221,-0.04754652433077933,-0.0007369621639337076,-17.27535499894464,-3.434690459899599,17.613488833700348
-2.25483856638415,14.5077769268797,0.0139677297782572,2.65649554129172,0.0372209923734065,-0.03230760142375999,-0.000445594909219596,14.1881246329983,17.949980790741,-3.12779941991956,-5.64589641779619,-0.0775169633202671,-0.04073732201272051,-0.0006558023520460976,-16.44296319938245,-3.4422038638613017,16.799398983791868
-1.98914464320225,14.5120290897235,0.0139665818378759,2.62345701486643,0.0367777379880141,-0.03303852642528993,-0.0004432543853924026,13.6224645521714,17.9612102029112,-3.12778981748183,-5.68089182465353,-0.0781026009246621,-0.03499540685734015,-0.0005856376043950062,-15.61160919537365,-3.4491811131877004,15.988095321852626
-1.72713309192613,14.5164988305232,0.0139677392256825,2.58989344598148,0.0363430329276927,-0.033563568884949824,-0.00043470506032140116,13.0548355692688,17.9713740190213,-3.12777880651582,-5.71129024290678,-0.0786312647773284,-0.030398418253249737,-0.0005286638526662973,-14.78196866119493,-3.4548751884981,15.180341236897437
-1.46786519306838,14.5220653102422,0.0139703224358307,2.55574954493423,0.0359187065969729,-0.0341439010472504,-0.0004243263307197945,12.4838623254207,17.9801798113713,-3.12776494984244,-5.73766099023245,-0.0791071734736559,-0.026370747325669797,-0.0004759086963274928,-13.951727518489081,-3.458114501129101,14.373908885654064
-1.21102685974571,14.5284193250692,0.0139738310181074,2.520905908581,0.0355076184083643,-0.03484363635322962,-0.00041108818860860485,11.9082456854413,17.9868934769173,-3.12775129124664,-5.75990437716681,-0.0795247611509259,-0.022243386934360565,-0.000417587677270001,-13.119272545187009,-3.4584741518480993,13.567474178118012
-0.95837290474944,14.5360787251032,0.0139769804114588,2.48573283562147,0.0351241757626751,-0.035173072959530316,-0.0003834426456892012,11.3302094133367,17.9919733856612,-3.12773979415586,-5.77800998570996,-0.079881508245923,-0.018105608543149465,-0.000356747094997098,-12.28858231808614,-3.455894660558,12.765283517934595
-0.7104955928501,14.5443744986866,0.0139785649072415,2.4510761522909,0.0347996099393213,-0.034656683330569926,-0.0003245658233538007,10.7503199068165,17.9960550925693,-3.12772738409556,-5.79219440328424,-0.0801788574977326,-0.01418441757428024,-0.00029734925180960325,-11.4608154996666,-3.451680593882699,11.969310374436139
