l_x,l_y,l_h,l_vx,l_vy,l_ax,l_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance
-4.10526538980186,14.8246062354347,0.0131460244491953,3.75423857636979,0.113036216012148,,,54.9414381871995,18.1861993687884,-3.12763001957383,-11.6400126436841,-0.168751470675856,,,-59.04670357700136,-3.3615931333537006,59.14231574519614
-3.73004446677398,14.8485496121993,0.0135022765859657,3.73497142098349,0.143666774576751,-0.019267155386299972,0.030630558564603005,53.765503077051,18.2045252147121,-3.12844428663175,-11.5960411617649,-0.163021424788232,0.04397148191920053,0.005730045887623991,-57.49554754382498,-3.3559756025127996,57.59340725820014
-3.35780286110893,14.8734519710466,0.014928253088502,3.71537154643267,0.183727304186156,-0.01959987455082013,0.04006052960940498,52.5982636224902,18.2139454501699,-3.12810009857052,-11.5475722988538,-0.157931373489594,0.04846886291110053,0.005090051298638015,-55.95606648359913,-3.340493479123298,56.05568903332677
-2.9880141883232,14.8967819816805,0.0187722607120664,3.69621278748563,0.234244509138953,-0.01915875894703989,0.05051720495279702,51.4346360315328,18.2235663727499,-3.12806932693417,-11.4892051423389,-0.15390418743578,0.05836715651489932,0.004027186053813997,-54.422650219855996,-3.326784391069401,54.52423636638532
-2.61969704749139,14.9206307586106,0.0275659021988533,3.67791263474471,0.294973106192596,-0.018300152740919895,0.060728597053642974,50.2774838670782,18.2339054255447,-3.12809933089801,-11.4151416382554,-0.151041664111878,0.07406350408349915,0.0028625233239019943,-52.897180914569596,-3.3132746669341024,53.000844688808996
-2.25487870445318,14.9520573218024,0.0361063874150981,3.66047483424824,0.364633832036022,-0.017437800496470146,0.06966072584342603,49.1254872911138,18.2447647339242,-3.12812725680932,-11.3209145765073,-0.149075901756636,0.09422706174810003,0.0019657623552420123,-51.380365995566976,-3.2927074121218,51.485764362008425
-1.89134449063501,14.9875691836262,0.0496546840064706,3.64640423418293,0.4420513321527,-0.014070600065310135,0.07741750011667797,47.9817717683366,18.2569435334884,-3.12814273921999,-11.2050321748883,-0.147587708454464,0.11588240161900032,0.0014881933021719806,-49.873116258971606,-3.2693743498622005,49.98016140450564
-1.52569484776334,15.0330987720076,0.0656930016868482,3.63661969666427,0.524765768665355,-0.009784537518660041,0.08271443651265498,46.8523759144157,18.2701051947563,-3.12814481122262,-11.0695338492354,-0.146250182821172,0.13549832565290032,0.0013375256332920082,-48.37807076217904,-3.237006422748701,48.486244866470315
-1.16096669793423,15.0880748998943,0.0830460454432575,3.62834909594841,0.609753850839027,-0.008270600715859722,0.08498808217367204,45.7405802199158,18.2836714105975,-3.12812835539585,-10.918526049377,-0.144890558907122,0.15100779985839985,0.0013596239140500066,-46.90154691785003,-3.195596510703199,47.010285473995005
-0.795478027755762,15.1534643449477,0.101231456967551,3.6173687181252,0.693806198955541,-0.010980377823210041,0.08405234811651396,44.6495536192861,18.2963629085081,-3.12810568771161,-10.7567354275776,-0.143445020007415,0.1617906217993994,0.0014455388997069996,-45.445031647041866,-3.1428985635604008,45.55358068013388
-0.42966443359374,15.2283163378424,0.120448868397058,3.59888991568818,0.773493379754324,-0.018478802437019937,0.07968718079878301,43.5786093359354,18.3082367439144,-3.12807876357337,-10.5878325926924,-0.141899111581779,0.1689028348852002,0.0015459084256359834,-44.00827376952914,-3.0799204060719987,44.115916287453054
-0.0633112797039156,15.3112763116619,0.14143695310911,3.56722038323087,0.844635897956822,-0.03166953245731019,0.07114251820249806,42.5224163728933,18.3188908586388,-3.12805193748018,-10.4129785577009,-0.140242057332288,0.1748540349915011,0.0016570542494910023,-42.585727652597214,-3.0076145469768996,42.69180184724428
0.302697050422513,15.403140665067,0.165547674736809,3.51722781582834,0.902618564234794,-0.049992567402529886,0.057982666277971995,41.4792779932384,18.3287776738284,-3.12802204098891,-10.2312355710681,-0.138449551498069,0.1817429866328002,0.0017925058342189992,-41.17658094281588,-2.9256370087614023,41.28038480982587
0.66011836096378,15.5076284507602,0.184971214343256,3.4529437181953,0.946277747604332,-0.0642840976330401,0.043659183369538,40.4493566220014,18.3378502235184,-3.12797872916906,-10.0406747993484,-0.136479297575889,0.19056077171969932,0.001970253922180004,-39.789238261037625,-2.830221772758202,39.88976857135944
1.00186570490089,15.615612502823,0.199834560490812,3.38152418903357,0.9784958149494,-0.07141952916173011,0.032218067345067936,39.4372039052131,18.3443992106525,-3.12793809907824,-9.84020576381525,-0.134300376152783,0.20046903553314976,0.002178921423105995,-38.435338200312216,-2.728786707829501,38.532084027070304
1.33107336611406,15.7240395330394,0.209169662928347,3.31681924955352,1.00680933360308,-0.06470493948005007,0.028313518653679925,38.4488861086652,18.3491965557793,-3.12790053033033,-9.63064019476615,-0.131917003346591,0.20956556904910073,0.0023833728061919968,-37.11781274255114,-2.6251570227399004,37.21052905005695
1.65547509613436,15.8298924117302,0.220250564125028,3.26556380566971,1.03757149382515,-0.05125544388380998,0.030762160222070012,37.4849843800624,18.3520656241382,-3.1278678133331,-9.41381059548922,-0.129358565976518,0.21682959927692913,0.0025584373700730245,-35.82950928392804,-2.522173212407999,35.91817218679807
1.97707189024487,15.9392766035135,0.229520454605271,3.22751167100019,1.0738297970827,-0.038052134669519955,0.036258303257550084,36.5422048122229,18.3534610752391,-3.1278393052792,-9.19157379478407,-0.126664101808138,0.22223680070515073,0.002694464168379984,-34.56513292197803,-2.4141844717255996,34.649339107370146
2.30355543272625,16.0504484645747,0.24309192555255,3.19546380814541,1.11527724134259,-0.03204786285478001,0.04144744425989,35.6250571905527,18.3537898809831,-3.12781520341819,-8.96667549642018,-0.123888471716661,0.22489829836388964,0.0027756300914770077,-33.321501757826454,-2.3033414164084007,33.40101586894287
2.62988502949522,16.1677539246449,0.258890753527367,3.16305201041976,1.15951906856224,-0.03241179772564973,0.04424182721965009,34.7306823683977,18.3532063144411,-3.12778753233362,-8.74181467437521,-0.121086629862844,0.22486082204497038,0.0028018418538169887,-32.10079733890248,-2.1854523897962004,32.175105158201966
2.95277415463006,16.2916109730574,0.275793813779361,3.12625120024616,1.2038156480541,-0.03680081017360015,0.044296579491859944,33.861345515969,18.3512635359775,-3.127758463713,-8.52003376193551,-0.118312624136576,0.22178091243969966,0.002774005726268,-30.90857136133894,-2.0596525629200997,30.97711981897163
