l_x,l_y,l_h,l_vx,l_vy,l_ax,l_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance
-8.79404853830077,14.3665831218237,0.0138565099688268,5.65774948093785,0.0779023202230771,,,30.8441905680243,20.9247693822633,-3.12777852799314,-4.63121042461624,-0.0633950190460185,,,-39.63823910632507,-6.5581862604396,40.17710550147704
-8.22623858186673,14.3633104842055,0.0138706690867965,5.60013147815292,0.0772657942115879,-0.05761800278493023,-0.0006365260114891969,30.3781788064515,20.9386969220926,-3.12778183194178,-4.63116121878441,-0.0633573488478149,4.920583183043448e-05,3.767019820360984e-05,-38.60441738831823,-6.575386437887099,39.16039770864229
-7.66437993319158,14.3616806782633,0.0138826724244438,5.53693972188173,0.0765398671804645,-0.06319175627119034,-0.0007259270311233967,29.9091852538745,20.9531904728943,-3.12778729924285,-4.63546078860917,-0.0633754351517217,-0.004299569824760319,-1.8086303906802992e-05,-37.57356518706608,-6.5915097946309995,38.14735642530712
-7.11037059694382,14.361150370262,0.0138893497440657,5.46927819717395,0.0757363926767163,-0.06766152470777964,-0.0008034745037482083,29.4391601202339,20.9692555918976,-3.12779325821939,-4.64118439970059,-0.0634149323907335,-0.0057236110914198335,-3.9497239011795915e-05,-36.54953071717772,-6.608105221635601,37.1420953941229
-6.56393089182149,14.3610183273585,0.0138914162828845,5.39814346005213,0.0748759808302282,-0.07113473712182028,-0.0008604118464880933,28.9686317975683,20.9855693819313,-3.12779944035231,-4.64639101467024,-0.0634529449311418,-0.005206614969649692,-3.801254040830537e-05,-35.53256268938979,-6.624551054572798,36.14481550582403
-6.02532496964822,14.3606827764131,0.0138916559514867,5.32417695044844,0.0739821107317189,-0.07396650960368945,-0.0008938700985093029,28.5006627291228,21.002678481533,-3.12780591681408,-4.65051586428012,-0.0634851687851822,-0.004124849609880243,-3.222385404040573e-05,-34.52598769877102,-6.6419957051199,35.1590661639714
-5.4925754638856,14.3597207825944,0.0138962990073962,5.24708864634999,0.0730694288307856,-0.07708830409845024,-0.0009126819009332987,28.0326242135724,21.0209002892783,-3.12780739513971,-4.65343907858154,-0.0635114260038056,-0.002923214301420174,-2.6257218623398915e-05,-33.525199677458,-6.661179506683899,34.18055479119225
-4.96494831840708,14.3594108972843,0.0139058444968605,5.16584576076372,0.0721446291585189,-0.08124288558627057,-0.0009247996722667046,27.5672783978296,21.0387457289174,-3.12780856274196,-4.65575398320866,-0.0635392555491116,-0.002314904627120029,-2.782954530600179e-05,-32.53222671623668,-6.679334831633101,33.210830897610656
-4.4450764347348,14.3602636698181,0.0139190172476229,5.07949352171557,0.0712232590650657,-0.08635223904814993,-0.0009213700934531943,27.1023011552516,21.0564763869079,-3.12780867264966,-4.65763982074189,-0.0635704562210608,-0.001885837533230017,-3.120067194919973e-05,-31.5473775899864,-6.6962127170898,32.25021391491367
-3.93244809613866,14.3626404029569,0.0139344887123558,4.98718551572188,0.0703399207628412,-0.09230800599369005,-0.0008833383022245067,26.6359530866671,21.0744235956436,-3.12780823615873,-4.65833629843962,-0.0635957698030412,-0.000696477697729847,-2.5313581980393463e-05,-30.56840118280576,-6.711783192686701,31.296568254340478
-3.4304196487608,14.3669004718136,0.0139479619094734,4.88897713382802,0.0695766893166174,-0.09820838189385928,-0.0007632314462237971,26.1670311410104,21.0927790071134,-3.1278052770322,-4.65610319431345,-0.063592598802549,0.002233104126170282,3.1710004921997603e-06,-29.5974507897712,-6.725878535299799,30.352043346775428
