l_x,l_y,l_h,l_vx,l_vy,l_ax,l_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance,l_dp,Dv,s_dp
15.9861504565176,-6.47096627833485,1.58475896081085,-0.0100806266521813,0.723703325845348,,,11.204306995519,31.9324022871006,-1.556824960587,0.0561762797253828,-4.01456749490989,,,4.7818434609986,-38.40336856543545,38.69993209371524,20.3461504565176,-0.0460956530732015,-22.255693004481003
15.9851554321106,-6.4138203046259,1.58475621866098,-0.0111512279252325,0.797490223813758,-0.0010706012730511989,0.07378689796840998,11.2117189394584,31.5279573305867,-1.5568226628102,0.0575556043437157,-4.11205398325218,0.0013793246183329,-0.09748648834228923,4.7734364926522,-37.941777635212595,38.240870623840436,20.3451554321106,-0.0464043764184832,-22.2482810605416
15.9835906756335,-6.34549878143563,1.5847573685903,-0.0123019137006017,0.877213475251106,-0.0011506857753691997,0.07972325143734804,11.2195429611858,31.111588148557,-1.55682044064311,0.0588024819157976,-4.20044152556856,0.001246877572081903,-0.08838754231638024,4.764047714447701,-37.45708692999263,37.758833561255024,20.3435906756335,-0.0465005682151959,-22.2404570388142
15.9810342208627,-6.26686089328507,1.58475795534517,-0.013615249737119,0.968977809797873,-0.0013133360365173014,0.09176433454676691,11.2281239211408,30.6839232841608,-1.55681939981691,0.0598827737663079,-4.27729216764835,0.0010802918505102982,-0.07685064207979053,4.752910299721901,-36.95078417744587,37.25520913436652,20.3410342208627,-0.0462675240291889,-22.2318760788592
15.977501147998,-6.17633641191108,1.58475724583811,-0.0151470938155758,1.07694570910065,-0.0015318440784567993,0.10796789930277706,11.2367048099903,30.247836119864,-1.5568192535896,0.0607719006181845,-4.34073333316389,0.000889126851876601,-0.06344116551554002,4.7407963380077,-36.424172531775085,36.731396577628054,20.337501147998,-0.0456248068026087,-22.2232951900097
15.9744776113112,-6.07163839455696,1.58475673455907,-0.0168799344310317,1.19989103836636,-0.0017328406154558992,0.12294532926570989,11.2451089463989,29.8063862192141,-1.55681955839022,0.0614611969156025,-4.38996116693367,0.0006892962974179989,-0.04922783376977957,4.729368664912299,-35.87802461377106,36.18839010173037,20.3344776113112,-0.0445812624845708,-22.2148910536011
15.9723996094556,-5.94634932202198,1.58475878754064,-0.0187157919119351,1.33068343734655,-0.0018358574809034002,0.13079239898019002,11.2533171589845,29.3621360014362,-1.55681945238635,0.0619576045357753,-4.42529039849759,0.0004964076201727993,-0.03532923156391998,4.719082450471101,-35.30848532345818,35.62244903163181,20.3323996094556,-0.0432418126238402,-22.2066828410155
15.9704201821942,-5.80327339970185,1.58476205422072,-0.0205372132691738,1.46085725279453,-0.0018214213572387006,0.13017381544798012,11.2617469864836,28.9158867510834,-1.55681920844241,0.062277783987002,-4.4477900924151,0.00032017945122669866,-0.022499693917509944,4.708673195710601,-34.71916015078525,35.03700450723318,20.3304201821942,-0.0417405707178282,-22.1982530135164
15.9669398245519,-5.64563689928735,1.58476197061239,-0.0222537954626602,1.58401019437417,-0.0017165821934864017,0.12315294157963996,11.2701638059646,28.468650099052,-1.55681831531877,0.062447498795087,-4.45921007306799,0.00016971480808500305,-0.011419980652890516,4.6967760185873,-34.11428699833935,34.4360898241052,20.3269398245519,-0.0401937033324268,-22.1898361940354
15.9624755136745,-5.47642515501445,1.58476085595806,-0.0238106197572519,1.69623129868905,-0.0015568242945917,0.11222110431487997,11.2787252561425,28.0216111136181,-1.55681636975829,0.0625032608596876,-4.46214396013413,5.576206460060351e-05,-0.0029338870661392846,4.683750257531999,-33.498036268632546,33.82389614354847,20.3224755136745,-0.0386926411024357,-22.1812747438575
15.9586956319129,-5.29722655918995,1.58476186381522,-0.0251765565365187,1.79515419403293,-0.0013659367792667985,0.0989228953438801,11.2874342987738,27.5768706839275,-1.55681254261625,0.0624972986376821,-4.46040930809782,-5.962222005502504e-06,0.001734652036309292,4.6712613331391,-32.87409724311745,33.20432128492348,20.3186956319129,-0.0373207421011634,-22.1725657012262
15.9554637582465,-5.10932111430349,1.58476285136215,-0.0263327116155702,1.87925526793081,-0.0011561550790515004,0.08410107389788002,11.2968425245161,27.13707269826,-1.55680778695767,0.0624987295134459,-4.45913100913389,1.430875763798467e-06,0.001278298963930169,4.6586212337304005,-32.24639381256349,32.58117041658106,20.3154637582465,-0.0361660178978757,-22.1631574754839
15.952266579556,-4.91365566470065,1.58476294334509,-0.0272677203321729,1.94758029694608,-0.0009350087166026984,0.06832502901526993,11.3074082709711,26.7011354859543,-1.55680575285541,0.0625817883888503,-4.46374619477508,8.305887540439871e-05,-0.00461518564118979,4.644858308584899,-31.614791150654952,31.95418170140429,20.312266579556,-0.0353140680566774,-22.1525917290289
15.9488460256997,-4.71198819609872,1.58476215807257,-0.0279804209571467,1.99994122292239,-0.000712700624973802,0.052360925976310035,11.3174877960089,26.2665810968115,-1.55680435063296,0.0628138739296575,-4.47899141978824,0.00023208554080719757,-0.01524522501316028,4.6313582296908,-30.97856929291022,31.322854826585726,20.3088460256997,-0.034833452972510795,-22.142512203991103
15.9457426305845,-4.50676862376747,1.58476130075235,-0.0284850214966934,2.03724062485614,-0.0005046005395466999,0.03729940193374981,11.3282295153701,25.8297690958522,-1.55680457625226,0.0632419202899653,-4.50812135520321,0.00042804636030779886,-0.029129935414969665,4.617513115214399,-30.33653771961967,30.68594056213829,20.3057426305845,-0.034756898793271894,-22.1317704846299
15.9426397405258,-4.30122913596105,1.58475996947134,-0.0288125583774968,2.06160461952406,-0.00032753688080339877,0.024363994667920164,11.3384620759812,25.3883946144133,-1.55680341707768,0.0638916752750926,-4.55281764564371,0.0006497549851273016,-0.044696290440500164,4.604177664544601,-29.689623750374352,30.044503830242963,20.3026397405258,-0.0350791168975958,-22.121537924018803
15.9399839731578,-4.09572672728656,1.58475866320968,-0.0290016226360458,2.07568343100791,-0.00018906425854900086,0.014078811483849929,11.3494048127231,24.9398236232675,-1.55680151388225,0.0647650328288799,-4.61319648919489,0.000873357553787299,-0.06037884355118006,4.5905791604347,-29.03555035055406,29.39620045495297,20.2999839731578,-0.03576341019283409,-22.1105951872769
15.9374599221594,-3.89004128219277,1.58475747587728,-0.0290900505238694,2.08209659450237,-8.842788782359792e-05,0.0064131634944599725,11.3606355990251,24.4821197520504,-1.55679780026424,0.0658459478490718,-4.68817045917848,0.0010809150201919054,-0.0749739699835894,4.5768243231343,-28.37216103424317,28.738942963126885,20.2974599221594,-0.0367558973252024,-22.0993644009749
15.9352949857426,-3.68477626599717,1.58475704422171,-0.0291117267671112,2.0832087473509,-2.1676243241799953e-05,0.0011121528485298349,11.3726822400793,24.0150609853297,-1.55679251682041,0.067108071609876,-4.77606516736081,0.0012621237608042013,-0.08789470818233003,4.5626127456633,-27.69983725132687,28.073090653094912,20.2952949857426,-0.037996344842764804,-22.0873177599207
15.9327482109445,-3.47832300710341,1.58475750092424,-0.0290901751500158,2.08072994411384,2.1551617095397213e-05,-0.0024788032370599566,11.385562379732,23.5376379684835,-1.55678613847727,0.0685185207107786,-4.8748194135314,0.0014104491009026,-0.09875424617059014,4.547185831212499,-27.01596097558691,27.395967703624095,20.2927482109445,-0.0394283455607628,-22.074437620268
15.9296419943433,-3.27289222786678,1.58475874572897,-0.0290458839403748,2.07622933016232,4.429120964100086e-05,-0.004500613951520016,11.3997960665949,23.0494839830155,-1.55678154365062,0.0700415190690757,-4.98214529220895,0.001522998358297098,-0.10732587867755061,4.529845927748399,-26.32237621088228,26.70930537315338,20.2896419943433,-0.0409956351287009,-22.0602039334051
15.9257341827343,-3.06765682989619,1.58476025745669,-0.0289915825015942,2.07076018129968,5.4301438780601785e-05,-0.005469148862639717,11.4148028381563,22.549481044842,-1.55678122818279,0.0716398899713139,-5.09536444312892,0.0015983709022382026,-0.11321915091996981,4.510931344578001,-25.61713787473819,26.011271681500737,20.285734182734302,-0.042648307469719704,-22.045197161843703
15.9205667201704,-2.86230493992659,1.58476031553099,-0.0289318899769444,2.06477453710637,5.969252464979938e-05,-0.005985644193310158,11.4292494840374,22.0352071293581,-1.55678321436964,0.0732737641337577,-5.21125885313645,0.001633874162443802,-0.11589441000753009,4.491317236133,-24.897512069284687,25.299368327208526,20.280566720170402,-0.0443418741568133,-22.030750515962602
15.9168750708149,-2.65558179362003,1.58476073678571,-0.0288652103438963,2.05810599360374,6.66796330481001e-05,-0.006668543502629909,11.443133157683,21.507937935367,-1.55678430014684,0.0749077827049967,-5.32690110425029,0.0016340185712390015,-0.1156422511138393,4.473741913131899,-24.16351972898703,24.574174500854724,20.2768750708149,-0.0460425723611004,-22.016866842317
