l_x,l_y,l_h,l_vx,l_vy,l_ax,l_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance
16.2827296421239,-7.38523024596072,1.58475896081085,-0.0296639235990535,2.12562891199502,,,11.1087715424807,36.5742552927542,-1.55686962890545,0.0772520911199539,-5.55253562128542,,,5.173958099643201,-43.95948553871492,44.26292140432384
16.2787948223098,-7.18770737467905,1.58476276092666,-0.0325906955638235,2.33609580064328,-0.002926771964769998,0.21046688864826013,11.1122002595288,36.013637276334,-1.5568646888135,0.0790194291740178,-5.68428102413071,0.0017673380540638994,-0.13174540284529002,5.166594562780999,-43.20134465101305,43.509193040457234
16.2751101713918,-6.96690575499972,1.58476087740342,-0.0355908086788984,2.55195578425539,-0.0030001131150748997,0.21585998361211,11.1163755895734,35.4377640301439,-1.55686049473821,0.0807604705990687,-5.80982277155911,0.001741041425050896,-0.12554174742840019,5.158734581818399,-42.404669785143625,42.717309864652314
16.2714743116599,-6.7232134238328,1.58475807226269,-0.0387311515183765,2.77807361137338,-0.0031403428394781024,0.22611782711799,11.1214640920079,34.8468420547617,-1.55685672045998,0.0823734106658354,-5.92349681355138,0.0016129400667666965,-0.11367404199226971,5.1500102196520015,-41.570055478594504,41.88785167272183
16.2687693550241,-6.44809569667462,1.5847561275676,-0.0420109563228044,3.01420845240018,-0.0032798048044279035,0.23613484102680005,11.1276509866333,34.2435523601323,-1.55685596227946,0.0837776419511449,-6.0208408539125,0.001404231285309504,-0.09734404036111943,5.141118368390801,-40.69164805680692,41.01513525098806
16.2666373091617,-6.1342701381388,1.58475629757041,-0.0452945213319682,3.25021374619028,-0.003283565009163797,0.23600529379009982,11.1338047265417,33.6287815359361,-1.5568563664666,0.0849207739484591,-6.09861401222947,0.0011431319973141951,-0.07777315831697074,5.132832582619999,-39.7630516740749,40.09297006653855
16.2636181704308,-5.78585264634271,1.58475527676741,-0.048362335985843,3.47014601571121,-0.0030678146538747966,0.21993226952093003,11.1397061342396,33.0041024411007,-1.55685391861241,0.0857728850324454,-6.15482841150438,0.0008521110839863066,-0.05621439927490979,5.1239120361912,-38.78995508744341,39.12691005229651
16.259380436799,-5.40939108323725,1.58475356282801,-0.0510193734690355,3.66013463589811,-0.002657037483192501,0.1899886201869001,11.1464451131185,32.3771235782768,-1.55684971801286,0.0863386599143295,-6.19000956201175,0.0005657748818840985,-0.03518115050736981,5.1129353236804995,-37.786514661514055,38.13086411149053
16.2545686659849,-5.01311993529314,1.58475279811682,-0.0531565005240096,3.81253457872202,-0.002137127054974104,0.15239994282391,11.1533359795328,31.7525278871708,-1.55684096211552,0.0866561167873242,-6.20712069824394,0.00031745687299469805,-0.01711113623218985,5.101232686452098,-36.76564782246394,37.11785870341627
16.2496529171621,-4.60721249097421,1.58475231250337,-0.0547571627652496,3.92624255372146,-0.001600662241239996,0.11370797499944008,11.1616827401871,31.1322550524103,-1.5568318173943,0.0867858065963331,-6.21082588209498,0.0001296898090089038,-0.003705183851040239,5.0879701769749985,-35.739467543384514,36.09981967830895
16.2449001795463,-4.20168451902047,1.58475125118736,-0.0558797994209646,4.00540573014754,-0.0011226366557149994,0.07916317642608028,11.1710908882304,30.5164193226771,-1.55682555200535,0.0868017761572144,-6.20651980570265,1.59695608813043e-05,0.004306076392330382,5.073809291315898,-34.71810384169757,35.0868960594627
16.240938319083,-3.79865124945599,1.58475200007378,-0.0566212147131196,4.05685092419077,-0.0007414152921550038,0.05144519404322967,11.180377975385,29.9025479112407,-1.5568172166397,0.0867754741458308,-6.19927993140413,-2.6302011383608215e-05,0.0072398742985200215,5.0605603436980005,-33.70119916069669,34.07902721412617
16.2366237669184,-3.39756565181306,1.58475559727382,-0.0570882224962113,4.08829116185483,-0.00046700778309170105,0.0314402376640599,11.1910312124298,29.2906291287075,-1.55680986933211,0.0867719766158685,-6.19376844920578,-3.497529962301349e-06,0.0055114821983499596,5.045592554488598,-32.68819478052056,33.0753092538099
16.2308473675474,-2.99805462500231,1.5847590382971,-0.0573832407246083,4.10723777968915,-0.0002950182283969968,0.01894661783432028,11.2023433122116,28.6800004586187,-1.55680366007806,0.0868497872578087,-6.19398951303177,7.781064194020693e-05,-0.00022106382599051955,5.028504055335802,-31.67805508362101,32.07467890588237
16.224556665185,-2.59757946155361,1.58476103490717,-0.0575922640871163,4.11986641081642,-0.00020902336250799847,0.012628631127269863,11.2141066214169,28.0682696670351,-1.55679698273302,0.0870555323777742,-6.20297443381987,0.00020574511996550304,-0.00898492078809987,5.010450043768099,-30.66584912858871,31.072478375862794
16.2183065404827,-2.19510090156993,1.58476271212837,-0.0577800653517796,4.13067602737339,-0.00018780126466329955,0.010809616556969992,11.2270301528733,27.4550273300171,-1.5567920884979,0.0874298993846502,-6.22318187286572,0.0003743670068760002,-0.02020743904585043,4.9912763876094,-29.65012823158703,30.06730689847465
16.2120081884332,-1.78817831879416,1.58476585550926,-0.0579865011492935,4.14236377380923,-0.0002064357975139,0.011687746435839586,11.2401364219288,26.8407532916118,-1.55678546186745,0.0880116256225807,-6.25676202601542,0.0005817262379304994,-0.033580153149699754,4.9718717665044,-28.62893161040596,29.057447135215874
16.2045454543472,-1.37919838084834,1.58476914887881,-0.0582396364605593,4.15685840962995,-0.00025313531126580635,0.014494635820720525,11.2539525916693,26.222161005049,-1.55677464359777,0.0888244919515973,-6.30492461680865,0.000812866329016601,-0.04816259079322993,4.950592862677901,-27.60135938589734,28.041815377066097
