l_x,l_y,l_h,l_vx,l_vy,l_ax,L_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance,l_dp,Dv,s_dp
-24.773408,14.325662,0.009409,3.999820000000014,0.037650000000013506,0.0,0.0,64.832078,18.85502,9.4294196,-7.139560000000245,-0.0368699999999933,0.0,0.0,-89.605486,-4.529358,89.71988745639598,-20.413408,-3.1397400000002307,31.372077999999995
-24.373426,14.329427,0.009419,3.999820000000014,0.037650000000013506,0.0,0.0,64.11812199999997,18.851333,9.4301976,-7.139560000000245,-0.0368699999999933,0.0,0.0,-88.49154799999997,-4.5219059999999995,88.6070070666487,-20.013426,-3.1397400000002307,30.65812199999997
-23.973444,14.333197,0.00943,3.9998199999999784,0.03769999999999385,-3.552713678800501e-13,0.0004999999998034355,63.39666299999999,18.847066,9.4309336,-7.214589999999816,-0.042669999999986885,-0.7502999999957183,-0.05799999999993588,-87.37010699999999,-4.5138690000000015,87.48663103892278,-19.613444,-3.214769999999838,29.93666299999999
-23.573462,14.336972,0.009444,3.999820000000014,0.03774999999999196,3.552713678800501e-13,0.0004999999999810711,62.667663999999974,18.842241,9.4316216,-7.289990000000159,-0.04825000000000301,-0.7540000000034297,-0.055800000000161276,-86.24112599999998,-4.505269000000002,86.35872429876575,-19.213462,-3.2901700000001455,29.207663999999973
-23.17348,14.340753,0.00946,3.9998199999999784,0.03781000000000034,-3.552713678800501e-13,0.0006000000000838668,61.93092999999999,18.836892000000002,9.4322366,-7.367339999999842,-0.05348999999998938,-0.7734999999968295,-0.05239999999986367,-85.10440999999999,-4.496139000000003,85.22309468304597,-18.813480000000002,-3.367519999999864,28.47092999999999
-22.640171,14.345804,0.009484,5.333090000000027,0.05050999999999917,13.332700000000486,0.12699999999998823,61.18602299999998,18.831059,9.4327886,-7.44907000000012,-0.058330000000026416,-0.8173000000027741,-0.04840000000037037,-83.82619399999997,-4.485255,83.94610361976699,-18.280171,-2.115980000000093,27.726022999999977
-22.24019,14.349602,0.009505,3.9998100000000036,0.037980000000015224,-13.332800000000233,-0.12529999999983943,60.431891999999976,18.824751,9.4333186,-7.54131000000001,-0.06308000000000646,-0.9223999999989019,-0.04749999999980048,-82.67208199999997,-4.475148999999998,82.79311626449943,-17.88019,-3.5415000000000063,26.971891999999976
-21.840208,14.353408,0.009527,3.9998199999999784,0.03805999999999088,9.999999974752427e-05,0.000799999999756551,59.66835899999998,18.817962,9.4338476,-7.6353299999999535,-0.06788999999997714,-0.9401999999994359,-0.04809999999970671,-81.50856699999999,-4.4645540000000015,81.63074627131864,-17.480208,-3.635509999999975,26.20835899999998
-21.440226,14.357224,0.009552,3.999820000000014,0.03816000000000486,3.552713678800501e-13,0.001000000000139778,58.89545099999998,18.810673,9.4343876,-7.72908000000001,-0.07289000000000101,-0.9375000000005684,-0.05000000000023874,-80.33567699999998,-4.453449000000001,80.45902191205114,-17.080226,-3.7292599999999965,25.43545099999998
-21.040245,14.361049,0.009578,3.9998100000000036,0.03824999999999079,-0.00010000000010279564,0.0008999999998593466,58.112967,18.802869,9.4349346,-7.824839999999824,-0.07804000000000144,-0.9575999999981377,-0.05150000000000432,-79.153212,-4.441820000000002,79.27774425921403,-16.680245,-3.8250299999998205,24.652966999999997
-20.506937,14.366168,0.009617,5.333079999999981,0.0511900000000054,13.332699999999775,0.12940000000014606,57.320941999999974,18.794531,9.4354896,-7.920250000000237,-0.08338000000001955,-0.9541000000041322,-0.05340000000018108,-77.82787899999997,-4.428362999999999,77.95376288864063,-16.146937,-2.587170000000256,23.860941999999973
-20.106955,14.370021,0.009649,3.999820000000014,0.0385299999999944,-13.332599999999672,-0.12660000000010996,56.519397999999995,18.785646,9.4360496,-8.015439999999785,-0.08884999999999366,-0.9518999999954758,-0.05469999999974107,-76.626353,-4.415625,76.75347365573256,-15.746955,-4.015619999999771,23.059397999999995
-19.706974,14.373887,0.009682,3.9998100000000036,0.03866000000000369,-0.00010000000010279564,0.0013000000000928935,55.70831499999997,18.776196000000002,9.4366166,-8.110830000000249,-0.09449999999997516,-0.9539000000046371,-0.05649999999981503,-75.41528899999997,-4.4023090000000025,75.5436704131127,-15.346974,-4.111020000000245,22.24831499999997
-19.306993,14.377767,0.009718,3.9998100000000036,0.0388000000000055,0.0,0.0014000000000180535,54.88770999999997,18.766167,9.437190600000001,-8.206050000000005,-0.10029000000002952,-0.9521999999975606,-0.05790000000054363,-74.19470299999998,-4.388399999999999,74.3243702147432,-14.946992999999999,-4.206240000000001,21.42770999999997
-18.907013,14.381661,0.009755,3.9997999999999934,0.03893999999998954,-0.00010000000010279564,0.0013999999998404178,54.057676999999984,18.755542000000002,9.4377706,-8.30032999999986,-0.10624999999997442,-0.9427999999985559,-0.05959999999944898,-72.96468999999999,-4.373881000000003,73.09566896744471,-14.547013,-4.300529999999867,20.597676999999983
-18.373705,14.386878,0.009809,5.333079999999981,0.05217000000000027,13.332799999999878,0.13230000000010733,53.220349999999996,18.744336,9.4383546,-8.373269999999877,-0.11206000000001382,-0.7294000000001688,-0.05810000000039395,-71.594055,-4.357458000000001,71.72653728965862,-14.013705000000002,-3.040189999999896,19.760349999999995
-17.973725,14.39081,0.009851,3.9997999999999934,0.03932000000000713,-13.332799999999878,-0.12849999999993145,52.379335999999995,18.732588,9.4389416,-8.410140000000013,-0.11748000000000758,-0.36870000000135406,-0.05419999999993763,-70.353061,-4.341778,70.48690820479364,-13.613725000000002,-4.410340000000019,18.919335999999994
-17.573744,14.394759,0.009896,3.9998100000000036,0.039490000000004244,0.00010000000010279564,0.001699999999971169,51.53641399999998,18.720319,9.4395266,-8.429220000000157,-0.12268999999999863,-0.19080000000144537,-0.05209999999991055,-69.11015799999998,-4.325559999999999,69.24539268499069,-13.213744000000002,-4.4294100000001535,18.07641399999998
-17.173764,14.398726,0.009942,3.999800000000029,0.03966999999999388,-9.999999974752427e-05,0.001799999999896329,50.69364199999998,18.707566,9.440098599999999,-8.427719999999965,-0.12753000000000014,0.015000000001919034,-0.0484000000000151,-67.86740599999999,-4.30884,68.00405060961026,-12.813763999999999,-4.427919999999936,17.233641999999982
-16.773784,14.402713,0.009991,3.9997999999999934,0.03987000000000407,-3.552713678800501e-13,0.0020000000001019203,49.85370799999998,18.694389,9.440643600000001,-8.399339999999995,-0.13176999999998884,0.28379999999970096,-0.04239999999988697,-66.62749199999999,-4.291676000000001,66.76556876938172,-12.413784,-4.399540000000002,16.393707999999982
-16.240478,14.408059,0.010059,5.333059999999996,0.05345999999999407,13.332600000000028,0.1358999999999,49.019649999999984,18.680887000000002,9.441113600000001,-8.340579999999989,-0.13501999999999015,0.5876000000000658,-0.032500000000013074,-65.26012799999998,-4.272828000000002,65.39985753573141,-11.880478,-3.0075199999999924,15.559649999999984
-15.840498,14.412093,0.010112,3.9997999999999934,0.04034000000000759,-13.332600000000028,-0.13119999999986476,48.19193299999998,18.667199,9.4413816,-8.27717000000007,-0.1368800000000192,0.6340999999991936,-0.018600000000290606,-64.03243099999997,-4.255106,64.17365617479648,-11.480498,-4.277370000000076,14.731932999999977
-15.440519,14.416149,0.010167,3.999790000000001,0.040560000000002816,-9.999999992515995e-05,0.00219999999995224,47.37054699999999,18.653559,9.4413536,-8.213859999999897,-0.13639999999998764,0.6331000000017184,0.004800000000315663,-62.81106599999999,-4.237410000000001,62.95383749672814,-11.080518999999999,-4.2140699999998965,13.910546999999987
-15.04054,14.420227,0.010225,3.999790000000001,0.04077999999999804,0.0,0.00219999999995224,46.55548399999998,18.640167,9.4411176,-8.150630000000092,-0.13391999999999626,0.6322999999980539,0.02479999999991378,-61.59602399999998,-4.219940000000001,61.74040869813038,-10.68054,-4.150840000000091,13.095483999999978
-14.640561,14.424329,0.010284,3.999790000000001,0.04101999999999606,0.0,0.0023999999999801958,45.746736999999996,18.627113,9.440817599999999,-8.087469999999826,-0.13054000000000343,0.6316000000026634,0.03379999999992833,-60.387297999999994,-4.202784000000001,60.53337222633032,-10.280560999999999,-4.087679999999825,12.286736999999995
-14.107256,14.429835,0.010367,5.333050000000004,0.05506000000000455,13.332600000000028,0.1404000000000849,44.944297999999975,18.614402000000002,9.4405146,-8.02439000000021,-0.12710999999999473,0.6307999999961567,0.03430000000008704,-59.051553999999975,-4.184567000000001,59.1996337048837,-9.747256,-2.6913400000002063,11.484297999999974
-13.710611,14.43396,0.01043,3.9664499999999947,0.04125000000000156,-13.66600000000009,-0.13810000000002987,44.148161999999985,18.602048,9.440176600000001,-7.9613599999999,-0.12354000000001975,0.6303000000031034,0.03569999999974982,-57.858772999999985,-4.168087999999999,58.0087111616977,-9.350611,-3.994909999999905,10.688161999999984
-13.318966,14.438058,0.010495,3.9164500000000046,0.04097999999999047,-0.4999999999999005,-0.002700000000110947,43.358322999999984,18.5901,9.439756599999999,-7.898390000000006,-0.11948000000000292,0.6296999999989339,0.04060000000016828,-56.67728899999999,-4.152042,56.829169808816346,-8.958966,-3.9819400000000016,9.898322999999984
-12.93232,14.442128,0.010561,3.8664599999999893,0.04070000000000462,-0.499900000000153,-0.0027999999998584713,42.574002999999976,18.578621000000002,9.439226600000001,-7.843200000000081,-0.11478999999997797,0.5518999999992502,0.04690000000024952,-55.50632299999998,-4.1364930000000015,55.6602413516091,-8.572320000000001,-3.976740000000092,9.114002999999975
-12.550675,14.446172,0.010628,3.816450000000007,0.040440000000003806,-0.5000999999998257,-0.0026000000000081513,41.792445999999984,18.567643,9.4386206,-7.815569999999923,-0.10978000000001487,0.2763000000015836,0.050099999999630995,-54.34312099999998,-4.121471,54.49918644552852,-8.190674999999999,-3.999119999999916,8.332445999999983
-12.050148,14.451514,0.010719,5.005269999999999,0.05341999999998848,11.888199999999927,0.1297999999998467,41.01078099999998,18.557132000000003,9.4380276,-7.816650000000038,-0.10510999999997495,-0.01080000000115433,0.0467000000003992,-53.06092899999998,-4.105618000000003,53.21952917402561,-7.690148,-2.811380000000039,7.550780999999979
-11.680169,14.455493,0.010788,3.6997900000000072,0.03979000000001065,-13.054799999999922,-0.13629999999977827,40.22756399999997,18.547056,9.4374496,-7.832170000000076,-0.10076000000001528,-0.15520000000037726,0.04349999999959664,-51.90773299999997,-4.091563000000001,52.068739498688224,-7.320168999999999,-4.132380000000069,6.767563999999972
-11.31519,14.459443,0.010858,3.6497899999999994,0.03949999999999676,-0.5000000000000782,-0.0029000000001389026,39.44259499999998,18.537412,9.4368676,-7.849689999999896,-0.0964400000000154,-0.17519999999819902,0.043199999999998795,-50.757784999999984,-4.0779689999999995,50.921337072696595,-6.955189999999999,-4.1998999999998965,5.982594999999982
-10.955211,14.463365,0.010929,3.5997899999999916,0.03921999999999315,-0.5000000000000782,-0.002800000000036107,38.65564499999999,18.528206,9.4362806,-7.869499999999903,-0.09205999999998937,-0.19810000000006767,0.0438000000002603,-49.61085599999999,-4.064841000000001,49.77710282256307,-6.595211,-4.269709999999911,5.195644999999992
-10.600232,14.467257,0.011,3.5497900000000016,0.03892000000000451,-0.4999999999999005,-0.002999999999886427,37.86512099999999,18.519426000000003,9.4356826,-7.905240000000049,-0.08779999999998012,-0.3574000000014621,0.042600000000092564,-48.465352999999986,-4.052169000000003,48.63445810348018,-6.240232,-4.355450000000047,4.405120999999987
-10.13526,14.472394,0.011096,4.649719999999995,0.05136999999999503,10.999299999999934,0.12449999999990524,37.069072999999975,18.511078,9.4350496,-7.960480000000132,-0.08348000000001576,-0.55240000000083,0.043199999999643524,-47.20433299999998,-4.038684000000002,47.37678780190509,-5.77526,-3.310760000000137,3.6090729999999738
-9.791948,14.476216,0.011169,3.4331200000000095,0.03822000000001324,-12.165999999999855,-0.13149999999981787,36.266441999999984,18.503188,9.4343836,-8.02630999999991,-0.0788999999999973,-0.6582999999977801,0.04580000000018458,-46.05838999999998,-4.026972000000001,46.23409772971548,-5.431947999999999,-4.5931899999999,2.806441999999983
-9.453636,14.480007,0.011242,3.3831200000000017,0.03790999999999656,-0.5000000000000782,-0.003100000000166858,35.45706499999997,18.495792,9.4336776,-8.09377000000012,-0.07395999999999958,-0.6746000000021013,0.04939999999997724,-44.910700999999975,-4.015785000000001,45.08988349372422,-5.093635999999999,-4.710650000000118,1.9970649999999708
-9.120323,14.483766,0.011315,3.3331299999999864,0.037589999999987356,-0.499900000000153,-0.003200000000092018,34.640750999999995,18.488926,9.4329436,-8.163139999999771,-0.06866000000002259,-0.693699999996511,0.0529999999997699,-43.761073999999994,-4.00516,43.94397460698196,-4.7603230000000005,-4.830009999999785,1.1807509999999937
-8.79201,14.487493,0.011389,3.283130000000014,0.03727000000001368,-0.4999999999997229,-0.0031999999997367468,33.81689899999998,18.482607,9.4321996,-8.238520000000165,-0.06318999999997743,-0.7538000000039347,0.05470000000045161,-42.608908999999976,-3.995114000000001,42.7957949107535,-4.432009999999999,-4.9553900000001505,0.3568989999999772
-8.362593,14.492405,0.011487,4.2941699999999905,0.04911999999999139,10.110399999999764,0.11849999999977712,32.98383999999999,18.476841,9.4314476,-8.330589999999916,-0.0576600000000127,-0.9206999999975096,0.0552999999996473,-41.34643299999999,-3.9844360000000005,41.537973615254565,-4.002593,-4.036419999999925,-0.47616000000001435
-8.045947,14.496054,0.011561,3.1664600000000043,0.036490000000011236,-11.277099999999862,-0.12629999999980157,32.139545999999996,18.471639,9.4306856,-8.442939999999908,-0.05202000000000595,-1.1234999999999218,0.05640000000006751,-40.185492999999994,-3.975584999999999,40.381668164468806,-3.6859469999999996,-5.2764799999999035,-1.3204540000000051
-7.734301,14.499668,0.011635,3.1164599999999965,0.03613999999998896,-0.5000000000000782,-0.0035000000002227694,31.283259999999984,18.467021000000003,9.4299126,-8.562860000000114,-0.046179999999971244,-1.1992000000020653,0.05840000000034706,-39.017560999999986,-3.967353000000003,39.21874495971702,-3.374301,-5.446400000000118,-2.1767400000000166
-7.427654,14.503248,0.011709,3.066469999999999,0.035799999999994725,-0.49989999999997536,-0.003399999999942338,30.414807999999994,18.463016,9.4291286,-8.684519999999907,-0.04005000000002923,-1.216599999997925,0.06129999999942015,-37.842462,-3.9597680000000004,38.04906953967821,-3.067654,-5.618049999999908,-3.0451920000000072
-7.126008,14.506791,0.011783,3.0164600000000075,0.03543000000000518,-0.5000999999999145,-0.0036999999998954536,29.533810999999986,18.459649000000002,9.4283366,-8.809970000000078,-0.03366999999997233,-1.2545000000017126,0.06380000000056896,-36.659818999999985,-3.9528580000000026,36.87231231535288,-2.7660079999999994,-5.7935100000000705,-3.926189000000015
-6.732145,14.511451,0.011882,3.9386299999999963,0.046599999999994424,9.221699999999888,0.11169999999989244,28.64047099999999,18.456942,9.4275456,-8.93339999999995,-0.02707000000000903,-1.2342999999987114,0.06599999999963302,-35.372615999999994,-3.9454910000000023,35.591977493734966,-2.3721449999999997,-4.994769999999953,-4.81952900000001
-6.442165,14.514908,0.011956,2.899799999999999,0.034570000000009315,-10.388299999999973,-0.12029999999985108,27.734695999999985,18.454897000000003,9.4267826,-9.057750000000055,-0.020449999999989643,-1.2435000000010632,0.06620000000019388,-34.17686099999999,-3.9399890000000024,34.40321701721282,-2.082165,-6.157950000000056,-5.7253040000000155
-6.157185,14.518325,0.012029,2.8498,0.034170000000006695,-0.49999999999998934,-0.004000000000026205,26.81638099999998,18.453537,9.4259956,-9.183150000000069,-0.013600000000018042,-1.2540000000001328,0.06849999999971601,-32.97356599999998,-3.935212,33.20755860103688,-1.7971849999999998,-6.333350000000069,-6.643619000000022
-5.877204,14.521704,0.012103,2.7998100000000026,0.033789999999989107,-0.49989999999997536,-0.003800000000175885,25.884975999999995,18.452899000000002,9.4251976,-9.314049999999838,-0.0063799999999858414,-1.3089999999976953,0.072200000000322,-31.762179999999994,-3.9311950000000024,32.00453674841154,-1.5172039999999996,-6.514239999999836,-7.575024000000006
-5.602223,14.525042,0.012176,2.7498099999999948,0.03337999999999397,-0.5000000000000782,-0.004099999999951365,24.939892999999984,18.453012,9.424389600000001,-9.45083000000011,0.0011299999999891952,-1.3678000000027168,0.07509999999975037,-30.542115999999986,-3.927970000000002,30.793664901702673,-1.242223,-6.701020000000115,-8.520107000000017
-5.243915,14.529422,0.012272,3.5830800000000007,0.04380000000001161,8.33270000000006,0.10420000000017637,23.98086299999997,18.453908000000002,9.4235706,-9.590300000000127,0.00896000000000896,-1.3947000000001708,0.07830000000019766,-29.224777999999972,-3.9244860000000017,29.48710293524066,-0.883915,-6.007220000000126,-9.47913700000003
-4.980601,14.532663,0.012344,2.6331400000000027,0.03240999999999161,-9.49939999999998,-0.11390000000019995,23.007761999999985,18.455621,9.422740600000001,-9.731009999999856,0.017129999999987433,-1.4070999999972855,0.08169999999978472,-27.988362999999985,-3.9229580000000013,28.261954335989085,-0.6206009999999997,-7.097869999999853,-10.452238000000015
-4.722286,14.535861,0.012416,2.5831499999999963,0.031980000000011444,-0.4999000000000642,-0.004299999999801685,22.024222999999978,18.458175,9.4219016,-9.835390000000075,0.025539999999999452,-1.043800000002193,0.08410000000012019,-26.74650899999998,-3.922314,27.03257832323206,-0.3622860000000001,-7.252240000000079,-11.435777000000023
-4.468972,14.539015,0.012487,2.533140000000005,0.03153999999998547,-0.5000999999999145,-0.004400000000259752,21.032239999999973,18.461587,9.4210566,-9.919830000000047,0.03412000000000859,-0.8443999999997231,0.08580000000009136,-25.501211999999974,-3.9225720000000024,25.801131458990838,-0.10897199999999962,-7.386690000000042,-12.427760000000028
-4.220658,14.542214,0.013627,2.483139999999997,0.03199000000000396,-0.5000000000000782,0.004500000000184912,20.031841999999983,18.465879,9.4202046,-10.003979999999899,0.042919999999995184,-0.8414999999985184,0.08799999999986596,-24.252499999999984,-3.9236650000000015,24.56784286994331,0.13934200000000008,-7.520839999999902,-13.428158000000018
-3.977353,14.545907,0.017197,2.4330500000000033,0.036930000000001684,-0.5008999999999375,0.04939999999997724,19.022813999999983,18.471066,9.4193536,-10.090280000000007,0.051869999999993865,-0.8630000000010796,0.08949999999998681,-23.000166999999983,-3.9251590000000007,23.332692840801066,0.3826470000000004,-7.657230000000004,-14.437186000000018
-3.739066,14.550553,0.021896,2.3828700000000014,0.04646000000001038,-0.5018000000000189,0.09530000000008698,18.004518999999988,18.477172,9.4184956,-10.182949999999948,0.061059999999990566,-0.9266999999994141,0.09189999999996701,-21.74358499999999,-3.9266189999999987,22.09528966597599,0.6209340000000005,-7.800079999999947,-15.455481000000013
-3.5058,14.556173,0.026268,2.3326599999999997,0.05619999999998626,-0.5021000000000164,0.09739999999975879,16.976136999999994,18.484225000000002,9.417632600000001,-10.283819999999935,0.0705300000000264,-1.0086999999998625,0.09470000000035839,-20.481936999999995,-3.9280520000000028,20.855199250706594,0.8542000000000005,-7.951159999999935,-16.483863000000007
-3.277558,14.562644,0.030478,2.2824199999999983,0.06471000000001226,-0.502400000000014,0.08510000000025997,15.937012999999979,18.492246,9.416773599999999,-10.391240000000153,0.0802099999999939,-1.074200000002179,0.09679999999967492,-19.214570999999978,-3.929602000000001,19.612279586841613,1.0824420000000003,-8.108820000000154,-17.522987000000022
-3.055714,14.569874,0.036947,2.2184399999999993,0.07229999999999848,-0.6397999999999904,0.07589999999986219,14.88704599999997,18.501256,9.4159086,-10.499670000000094,0.09009999999999962,-1.0842999999994163,0.09890000000005728,-17.94275999999997,-3.931382000000001,18.368407684051522,1.3042860000000003,-8.281230000000095,-18.57295400000003
-2.839875,14.577848,0.041274,2.158389999999999,0.07973999999999037,-0.6005000000000038,0.07439999999991898,13.826194999999984,18.511288,9.4150286,-10.608509999999853,0.1003199999999893,-1.0883999999975913,0.10219999999989682,-16.666069999999984,-3.933440000000001,17.123955135379777,1.5201250000000002,-8.450119999999854,-19.633805000000017
-2.628664,14.586566,0.045592,2.1121100000000004,0.08718000000000004,-0.46279999999998545,0.07440000000009661,12.754150999999979,18.522377000000002,9.4141376,-10.720440000000053,0.11089000000001903,-1.1193000000019993,0.10570000000029722,-15.38281499999998,-3.935811000000003,15.878337619283242,1.7313360000000002,-8.608330000000052,-20.705849000000022
-2.42179,14.596001,0.049931,2.06874,0.0943499999999986,-0.4337000000000035,0.07169999999998566,11.670213999999987,18.534570000000002,9.4132246,-10.839369999999917,0.12192999999999898,-1.1892999999986387,0.11039999999979955,-14.092003999999987,-3.938569000000003,14.63205052286851,1.9382100000000002,-8.770629999999917,-21.789786000000014
-2.218972,14.606132,0.054297,2.0281800000000016,0.10131000000001222,-0.40559999999998375,0.06960000000013622,10.573756000000003,18.547914000000002,9.4123006,-10.964579999999842,0.13344000000000023,-1.2520999999992455,0.11510000000001241,-12.792728000000004,-3.9417820000000017,13.386244246147166,2.1410280000000004,-8.93639999999984,-22.886243999999998
-2.019939,14.616946,0.058686,1.9903300000000002,0.10813999999999879,-0.37850000000001494,0.06829999999986569,9.464208999999983,18.562448,9.4113696,-11.095470000000205,0.14533999999997604,-1.3089000000036322,0.11899999999975819,-11.484147999999983,-3.9455019999999994,12.143007918876922,2.3400610000000004,-9.105140000000205,-23.99579100000002
-1.82443,14.62843,0.063099,1.9550899999999993,0.11483999999999384,-0.35240000000000826,0.06699999999995043,8.34115399999996,18.578210000000002,9.410431599999999,-11.230550000000221,0.15762000000002274,-1.350800000000163,0.12280000000046698,-10.16558399999996,-3.9497800000000023,10.905955258914975,2.5355700000000003,-9.275460000000223,-25.11884600000004
-1.632193,14.640573,0.067543,1.92237,0.12143000000000015,-0.32719999999999416,0.06590000000006313,7.204316000000006,18.595237,9.4094876,-11.368379999999547,0.17026999999998793,-1.37829999999326,0.1264999999996519,-8.836509000000007,-3.954664000000001,9.681077350170131,2.7278070000000003,-9.446009999999546,-26.255683999999995
