l_x,l_y,l_h,l_vx,l_vy,l_ax,L_ay,s_x,s_y,s_h,s_vx,s_vy,s_ax,s_ay,d_x,d_y,distance,l_dp,Dv,s_dp
-9.641545,14.477904,0.011266,5.941130000000001,0.06693000000000282,0.0,0.0,25.35734099999999,18.166628,9.4235796,-8.071840000000066,0.009779999999999234,0.0,0.0,-34.99888599999999,-3.688723999999999,35.19273655158364,-5.281545,-2.1307100000000645,-8.10265900000001
-9.047432,14.484597,0.011397,5.941130000000001,0.06693000000000282,0.0,0.0,24.550156999999984,18.167606,9.4235616,-8.071840000000066,0.009779999999999234,0.0,0.0,-33.597588999999985,-3.6830089999999984,33.798854150799265,-4.687432,-2.1307100000000645,-8.909843000000016
-8.467211,14.49121,0.011528,5.802209999999999,0.06612999999999758,-1.3892000000000237,-0.00800000000005241,23.73329099999998,18.168607,9.4235466,-8.168660000000045,0.010010000000022501,-0.968199999999797,0.0023000000002326715,-32.20050199999998,-3.677397000000001,32.40980681441362,-4.107211,-2.3664500000000466,-9.726709000000021
-7.907675,14.49766,0.011658,5.595360000000005,0.06449999999999179,-2.06849999999994,-0.016300000000057935,22.90573999999998,18.169633,9.423535600000001,-8.275509999999997,0.010259999999995273,-1.068499999999517,0.00249999999972772,-30.81341499999998,-3.6719730000000013,31.03143454104165,-3.547675,-2.6801499999999923,-10.55426000000002
-7.372516,14.503898,0.011786,5.351590000000002,0.06237999999999744,-2.4377000000000315,-0.021199999999943486,22.06702899999999,18.170678000000002,9.4235306,-8.387109999999893,0.010450000000012949,-1.1159999999989623,0.0019000000001767603,-29.439544999999992,-3.666780000000003,29.667020163397343,-3.0125159999999997,-3.0355199999998916,-11.39297100000001
-6.862686,14.509907,0.011911,5.0983,0.06009000000000597,-2.5329000000000157,-0.022899999999914655,21.216924999999975,18.171741,9.423525600000001,-8.50104000000016,0.010629999999984818,-1.1393000000026632,0.0017999999997186933,-28.079610999999975,-3.6618340000000007,28.3173724444002,-2.5026859999999997,-3.4027400000001595,-12.243075000000026
-6.376566,14.515697,0.012033,4.861199999999997,0.05789999999999296,-2.371000000000034,-0.02190000000013015,20.35487599999999,18.17282,9.4235276,-8.620489999999847,0.010790000000007183,-1.1944999999968786,0.0016000000002236447,-26.73144199999999,-3.657123000000002,26.980447365388375,-2.016566,-3.759289999999851,-13.10512400000001
-5.910992,14.521299,0.012153,4.6557400000000015,0.05602000000001439,-2.054599999999951,-0.018799999999785655,19.48015799999999,18.173908,9.4235376,-8.747180000000014,0.010879999999993117,-1.2669000000016695,0.0008999999998593466,-25.39114999999999,-3.652609,25.65252523299374,-1.550992,-4.091440000000013,-13.979842000000012
-5.463121,14.526742,0.012272,4.478710000000001,0.054429999999996426,-1.7703000000000024,-0.01590000000017966,18.59215499999999,18.175003,9.4235486,-8.880029999999977,0.01094999999999402,-1.3284999999996217,0.0007000000000090267,-24.055275999999992,-3.6482609999999998,24.33035371219039,-1.1031209999999998,-4.401319999999975,-14.86784500000001
-5.030658,14.532049,0.01239,4.324630000000003,0.05307000000000173,-1.5407999999999866,-0.013599999999946988,17.69054299999999,18.176104000000002,9.4235606,-9.01612,0.01101000000002017,-1.3609000000002425,0.0006000000002615025,-22.72120099999999,-3.6440550000000016,23.01156473874442,-0.6706579999999995,-4.691489999999998,-15.76945700000001
-4.611708,14.537249,0.013356,4.189499999999997,0.05199999999998539,-1.3513000000000552,-0.010700000000163357,16.775078999999977,18.177214,9.4235686,-9.154640000000143,0.011099999999970578,-1.3852000000014186,0.0008999999995040753,-21.386786999999977,-3.639965,21.694331134759445,-0.2517079999999998,-4.9651400000001455,-16.684921000000024
-4.204612,14.54268,0.017653,4.070960000000001,0.05431000000001518,-1.1853999999999587,0.023100000000297882,15.845414999999974,18.178335,9.4235726,-9.296640000000025,0.011210000000012599,-1.4199999999988222,0.0011000000004202093,-20.050026999999975,-3.635655,20.37698628305356,0.1553880000000003,-5.225680000000024,-17.614585000000027
-3.807837,14.549669,0.025678,3.9677499999999988,0.06988999999999024,-1.0321000000000247,0.15579999999975058,14.901119999999992,18.179470000000002,9.4235766,-9.442949999999826,0.011350000000014404,-1.4630999999980077,0.0014000000000180535,-18.70895699999999,-3.6298010000000023,19.057820634255368,0.5521630000000002,-5.475199999999827,-18.55888000000001
-3.419943,14.559617,0.033858,3.878940000000002,0.09947999999999624,-0.8880999999999695,0.29590000000006,13.941603999999984,18.180621000000002,9.423580600000001,-9.595160000000078,0.011510000000001241,-1.5221000000025242,0.0015999999998683734,-17.361546999999984,-3.6210040000000028,17.735134174886426,0.9400570000000004,-5.716220000000076,-19.518396000000017
-3.039558,14.572489,0.042296,3.8038499999999997,0.12871999999999773,-0.750900000000021,0.29240000000001487,12.966709999999978,18.181786000000002,9.4235836,-9.748940000000061,0.011650000000003047,-1.5377999999998337,0.0014000000000180535,-16.006267999999977,-3.6092970000000033,16.408157730898136,1.3204420000000003,-5.945090000000062,-20.493290000000023
-2.665418,14.588305,0.050765,3.7414000000000014,0.1581600000000094,-0.6244999999999834,0.2944000000001168,11.980357999999995,18.182962,9.4235866,-9.863519999999824,0.011759999999974013,-1.145799999997621,0.0010999999997096666,-14.645775999999994,-3.5946569999999998,15.080461318866371,1.6945820000000005,-6.122119999999822,-21.479642000000005
-2.296474,14.607042,0.059099,3.6894399999999994,0.18736999999999782,-0.51960000000002,0.2920999999998841,10.984838999999994,18.184146000000002,9.4235886,-9.955190000000016,0.011840000000020723,-0.9167000000019243,0.0008000000004670937,-13.281312999999994,-3.577104000000002,13.754597341644896,2.0635260000000004,-6.265750000000017,-22.475161000000007
-1.931946,14.628603,0.067283,3.6452799999999996,0.21561000000000163,-0.44159999999999755,0.2824000000000382,9.98012399999999,18.185342000000002,9.4235856,-10.047150000000045,0.011960000000001969,-0.9196000000002869,0.0011999999998124622,-11.91206999999999,-3.556739000000002,12.431725704785347,2.4280540000000004,-6.401870000000045,-23.47987600000001
-1.571142,14.65291,0.075359,3.608039999999999,0.243070000000003,-0.37240000000000606,0.2746000000000137,8.966228000000001,18.186555000000002,9.4235796,-10.138959999999884,0.012129999999999086,-0.9180999999983896,0.001699999999971169,-10.537370000000001,-3.5336450000000017,11.114081766071592,2.7888580000000003,-6.530919999999885,-24.493772
